stationid,COMID,q50,q50_weighted,slp,slope
USGS_05520500,74029102,50.902607,42.60662377398947,,0.000193394015
USGS_05527500,74029091,91.96557,80.98156424129711,,0.000274281662
USGS_05545750,74022783,12.374061,23.090636730194092,,0.000185981199
USGS_05550000,74024735,20.490122,20.872522655286286,,0.000460610234654
USGS_05551540,74026934,25.104824,26.42611789703369,,0.000786868966
USGS_05568500,74031466,209.59637,182.90824531106387,,1.1281682e-05
USGS_05595000,74045229,43.412815,33.334636616257,,9.2667302e-05
USGS_05599500,74048225,15.584926,13.927200904259315,,4.3571526e-05
USGS_06037500,74014450,10.701807,10.339909621647426,,0.001726221346
USGS_06038800,74014350,22.160917,50.181883811950684,,0.004586999598
USGS_06041000,74009573,35.041084,69.63599650065105,,0.004605836036
USGS_06054500,74007497,130.79456,180.59592826998963,,0.001036683812
USGS_06065500,74005883,139.62468,202.93082682291666,,0.00337378357
USGS_06066500,74004437,141.50302,196.5947403154875,,0.001635344745
USGS_06099500,74002127,14.258276,21.824460983276367,,0.000781998141
USGS_06101500,74002119,15.100061,18.112452563117532,,0.002470961901
USGS_06191500,74011806,45.669266,66.3487356185913,,0.002004316518
USGS_06192500,74009490,58.119816,103.28719329833984,,0.002470706961
USGS_06214500,74009443,113.68258,195.70508634127103,,0.00100658009
USGS_06259000,74018438,32.308453,92.23400115966797,,0.003309590433
USGS_06274300,74016366,47.838802,75.24902877807617,,0.000750889882
USGS_06335500,74007442,1.5561508,2.5611771941184998,,0.000648068356
USGS_06336000,74005821,2.1285052,5.529273986816406,,0.000682829029
USGS_06337000,74003166,3.3891113,6.982690334320068,,0.000411777955
USGS_06452000,74018444,8.770861,14.607605993747711,,0.000448304069
USGS_06465000,74022450,14.024905,19.537777252197266,,0.001666914011
USGS_06465500,74022445,14.922683,22.42579522773401,,0.001178932662
USGS_06620000,74031543,10.525521,25.38329334259033,,0.000855274903
USGS_06630000,74026787,24.098717,33.03105354309082,,0.001012972461
USGS_06642000,74022434,32.63472,42.23748779296875,,0.001352655378
USGS_06646800,74022412,35.480083,42.354813585783305,,0.000625464341
USGS_06652000,74022395,38.125168,46.93419602338005,,0.003308504644083
USGS_06656000,74024475,39.307373,52.15862875115381,,0.003205544678
USGS_06657000,74024472,39.400448,65.71201879327947,,0.000894949029
USGS_06779000,74029300,8.736262,10.472389084952217,,0.001162034199
USGS_06785000,74029017,14.633636,19.376824855804443,,0.001051614217
USGS_06788500,74026964,8.231951,9.330622066151012,,0.00123247363
USGS_06790500,74029122,9.554982,11.26381343494762,,0.00090525508
USGS_06793000,74029000,30.526329,37.47198704310826,,0.000772131681
USGS_06810000,74034309,24.509144,26.677907276153565,,0.000208038007
USGS_06817000,74031859,6.6590843,6.681219816207886,,0.000588536342
USGS_06817500,74034628,10.652398,11.854190041037167,,0.000368241794
USGS_06817700,74034589,12.359771,12.22920861451522,,0.000175665567
USGS_06926000,74045148,145.08951,134.44258817036948,,0.001733333921
USGS_06926500,74045139,157.8509,150.13259633382162,,0.000185895029
USGS_07052500,74053530,15.09304,20.364381790161133,,0.00076677142
USGS_07053500,74053494,71.13214,78.40357971191406,,0.003938467228
USGS_07057370,74056019,132.2785,114.03782890938423,,0.000507676497
USGS_07060500,74056011,157.29506,137.87436464999584,,0.000442044366
USGS_07061000,74058612,175.0817,148.43189697265626,,0.000242319897
USGS_07074420,74058570,113.843185,72.81733627319336,,3.8018957e-05
USGS_07076517,74061253,30.580202,57.93550729751587,,3.734991e-05
USGS_07094500,74045554,14.963527,8.002332925796509,,0.001925200764
USGS_07097000,74045543,18.601027,30.759285926818848,,0.002159022423
USGS_07099400,74045531,19.536133,29.324268341064453,,0.00461466731
USGS_07099970,74045530,19.57358,27.986811092921666,,0.002062372376
USGS_07109500,74045497,21.72669,34.64713674196055,,0.001222737742
USGS_07119700,74045460,26.98183,37.790364592042685,,0.001286619509
USGS_07124000,74045409,28.203667,35.63903474807739,,0.001094951947
USGS_07151000,74053469,6.412946,6.204582542181015,,0.000242958811
USGS_07156900,74050680,1.7347821,2.7481505076090493,,0.00149154243
USGS_07157950,74053290,3.0992312,4.4876344203948975,,0.000963590185
USGS_07158000,74055901,4.3104296,5.421000882198936,,0.000696134674
USGS_07159100,74058454,9.002041,10.55650806427002,,0.00036596899
USGS_07160000,74058443,14.013577,14.54837317693801,,0.000508258545
USGS_07161000,74058436,18.396393,19.49915088306774,,0.000323025229
USGS_07161450,74055864,19.365395,20.245614455918133,,0.000499349393
USGS_07170990,74053460,20.923206,19.428225898742674,,0.000300890747
USGS_07171000,74053444,22.008,22.090988159179688,,0.000217481133
USGS_07176000,74056084,43.36286,42.47111095081676,,9.5924622e-05
USGS_07188000,74053627,22.0203,19.187262535095215,,0.000469223686
USGS_07189000,74053585,10.50337,9.077972412109375,,0.000618723755
USGS_07191500,74055956,115.337456,90.99677983725944,,0.00140430866
USGS_07193500,74058575,129.43056,119.16285344174034,,0.001202190685
USGS_07196500,74058898,14.741185,13.222878456115723,,0.000831603535
USGS_07198000,74058856,25.639973,33.55110836029053,,0.00165483936
USGS_07227500,74061051,11.577745,14.292558670043945,,0.000936367373
USGS_07239700,74061048,6.454196,8.040063858032227,,0.000645789478
USGS_07288955,74069834,317.88586,204.81196828988882,,0.001053849942749
USGS_07326500,74061125,4.760628,2.5033907890319824,,0.000575469215
USGS_07328100,74063591,9.125692,8.350042541821798,,0.000480574201
USGS_07328500,74063571,12.516968,10.318176428476969,,0.000558802124
USGS_07331000,74065473,23.516819,23.670157318115233,,0.000250875453
USGS_07338500,74067132,22.094702,39.46107864379883,,0.000168212938
USGS_07340000,74067107,62.939056,56.049916683099205,,0.000336393262
USGS_07348000,74069159,34.054867,68.47572854849008,,7.3367430575e-05
USGS_07356000,74063781,15.676759,18.91358709335327,,0.000755857387
USGS_07359001,74065677,42.708992,50.57471466064453,,0.003792504431
USGS_07362000,74067169,116.31686,99.61185550689697,,0.000140147378
USGS_07367005,74069865,266.47498,192.6925221318784,,0.0
USGS_08026000,75011139,108.992676,93.27617413657052,,0.0
USGS_08028500,75013376,128.16093,110.05590486526489,,0.000266605273
USGS_08041000,75013342,108.289856,101.39368438720703,,0.000412528359
USGS_08041780,75013336,153.2416,145.18542861938477,,0.000193343684
USGS_08048000,75005393,9.26738,8.610322528415256,,0.001556774909
USGS_08048543,75005380,9.762116,14.879289627075195,,0.000526331464
USGS_08055500,75005259,15.680686,16.042808532714844,,0.000310753429
USGS_08065000,75009087,97.41508,124.45187289898212,,0.000158687283
USGS_08065350,75009078,110.42205,108.29434696833293,,0.000185401538
USGS_08066500,75013383,159.22461,159.81748962402344,,0.000302501663
USGS_08285500,75000464,5.7094083,10.982663631439209,,0.00839147752
USGS_08286500,75000652,6.986533,10.634864568710327,,0.002072929644
USGS_08287000,75000647,8.175498,8.70589017868042,,0.005588287365
USGS_08290000,75000638,10.102886,9.306091785430908,,0.003372407783
USGS_08319000,75000849,71.310814,104.17906161717006,,0.001649625492
USGS_08329928,75001289,74.332924,87.00655115867147,,0.000970015663
USGS_08330000,75001286,74.29879,85.85919547662502,,0.000759124355
USGS_08330875,75001282,74.49493,89.20998287200928,,0.000800203943
USGS_08331160,75001280,74.53166,82.77127746913744,,0.00068775493
USGS_08331510,75001789,75.14039,71.8816704220242,,0.000643309082
USGS_08332010,75001787,75.37309,86.96619600568499,,0.00068069797
USGS_08382830,75001317,2.6795454,2.862929268316789,,0.003577417912
USGS_08384500,75001786,3.0382006,2.8011346212247523,,0.005341313413
USGS_09093700,77010705,80.89804,100.47325550426136,,0.001996498341
USGS_09095500,77010700,83.98238,118.42539021875952,,0.001208849319
USGS_09106150,77010695,90.849434,123.5259589579568,,0.002157019123
USGS_09128000,77013466,38.700653,71.88513565063477,,0.014510571402
USGS_09163500,77010622,163.405,217.20737985464243,,0.000866107519
USGS_09205000,77000695,8.690251,17.163263003031414,,0.000942536079
USGS_09209400,77001443,28.525007,47.91874487259809,,0.00180446108
USGS_09211200,77001440,30.504414,48.09905662536621,,0.001869523778
USGS_09217000,77002942,36.94325,58.419953882694244,,0.00055026204
USGS_09234500,77005356,56.03081,92.84997596740723,,0.010762999156
USGS_09346400,77018420,12.008164,18.88868863242013,,0.002764503776
USGS_09365000,77020653,40.65963,47.87829200426737,,0.00180062749
USGS_09368000,77020643,45.493652,76.28217254638672,,0.001658193415
USGS_09510000,77029062,3.4535604,3.283856613295419,,0.004045427088
USGS_09511300,77030689,3.86766,4.100975235303243,,0.002376800944
USGS_09512165,77030675,16.073812,18.91730079650879,,0.002054326803
USGS_09512406,77030674,16.151922,16.948988172743057,,0.00172889589
USGS_11342000,77005428,16.466211,45.151604652404785,,0.001695664868
USGS_11377100,77007951,128.32884,84.96257372138913,,0.000680991646
USGS_11390500,77013209,157.19011,106.28113491351787,,0.000134218433
USGS_11407000,77010804,75.3363,54.626941881681745,,0.007985513471
USGS_11446500,77013275,42.91163,27.14871877337259,,0.000899003124
USGS_11477000,77005523,51.404224,24.07984983921051,,0.000608887479
USGS_12027500,78017472,61.68507,103.26922607421875,,0.000397166241
USGS_12150800,78015517,230.85454,122.40454490096481,,0.000280924998
USGS_12189500,78014338,112.00238,83.54791984558105,,0.002221165672
USGS_12354500,78016754,180.97058,210.10792306753305,,0.000393319135
USGS_12362500,78014339,58.038185,37.54530270894369,,0.010714255194
USGS_12372000,78016148,210.38521,215.18142639160158,,0.003128252296
USGS_12388700,78016141,230.61868,228.79140490577333,,6.6139575e-05
USGS_12414500,78016798,47.727333,34.187467384338376,,0.001230366909
USGS_12415140,78016164,65.52644,44.209108235884685,,0.002330479063305
USGS_12419000,78015500,128.20766,123.5272720336914,,0.001407010204
USGS_12420500,78015498,132.584,89.01832172482513,,0.001693425631
USGS_12422500,78016149,133.14102,111.92476283482142,,0.008120874409
USGS_12433000,78015483,145.98949,102.86960276161751,,0.001385817868
USGS_12510500,78018963,150.35664,130.60782004302402,,0.000896567002
USGS_13011000,78024058,19.53767,19.807835913993216,,0.001417055379
USGS_13013650,78024998,37.370365,48.23536614312066,,0.003372888067
USGS_13018750,78024994,51.858845,70.36267479098574,,0.001110898325
USGS_13032500,78024992,96.330666,116.96110717455547,,0.009760324474
USGS_13042500,78022527,7.6301193,8.658465914530296,,0.002974619219
USGS_13046000,78023250,15.879116,17.667655175192316,,0.002572764052
USGS_13050500,78024037,31.719334,33.9661275545756,,0.001709367493
USGS_13056500,78024034,43.59777,47.39190209878458,,0.000145584793
USGS_13057000,78024031,146.07722,179.91172939798108,,0.000701027164
USGS_13057155,78024971,146.09818,183.9699334865663,,0.000927220033
USGS_13060000,78024968,146.21649,184.4113739806336,,0.00134679123
USGS_13062500,78025723,146.23041,188.830228805542,,0.000811870001
USGS_13077000,78026462,160.25272,215.44474965875798,,0.003182370727
USGS_13081500,78027124,164.25711,167.83330176011572,,0.000619928266
USGS_13183000,78024007,12.287421,14.92992992401123,,0.005846773682
USGS_13247500,78024142,50.07815,42.63878717422485,,0.002175340809
USGS_13249500,78024138,53.724663,43.91717767715454,,0.00232083521
USGS_13250000,78024136,53.873337,99.04208374023438,,0.001197386655
USGS_13251000,78023204,54.49827,47.86298450670744,,0.000958597424
USGS_13340600,78017486,70.52509,56.30205535888672,,0.00430334224
USGS_13341050,78018243,279.08493,226.31041166517468,,0.001255358391
USGS_13342500,78018223,293.95657,243.53345085592832,,0.001151685912
USGS_14092500,78021674,95.076065,86.27249018351237,,0.002472123567
USGS_14103000,78020390,131.97005,116.03013610839844,,0.002249183771
USGS_14145500,78024290,26.044123,48.597110748291016,,0.029140989547
USGS_14148000,78024232,67.22055,55.090280102145286,,0.00242293161
USGS_14150000,78024220,70.25639,42.83854716164725,,0.004116328981
USGS_14166000,78023210,246.76204,100.24792022705078,,0.000666188265
USGS_14174000,78022380,294.29825,130.02631378173828,,0.00030409828
USGS_14191000,78021013,485.59784,270.9680422828311,,0.000183798004
USGS_14197900,78021008,537.2841,255.34814355728474,,5.2346584e-05
USGS_14211720,78020394,726.58075,280.804584980011,,4.9882769e-05
USGS_14231000,78018292,59.146248,49.64931689368354,,0.000577520944
USGS_14233500,78018232,115.55693,90.53055406653363,,0.005797999679
USGS_14238000,78018218,158.73158,183.93695068359375,,0.0123263671
USGS_14243000,78018960,248.20145,158.8451577891474,,0.000457699849
USGS_14321000,78024999,132.41412,280.1969299316406,,0.000564527311
USGS_14330000,78026595,16.096869,19.276416301727295,,0.022975501454
USGS_15284000,81027556,63.366802,175.92045211791992,,0.002402873804
USGS_15291000,81020288,19.263107,87.69338531494141,,0.000152709828
USGS_15291200,81020338,5.076569,19.635868284437393,,0.001162482834
USGS_15292700,81023793,61.710625,166.7873107910156,,0.002558963441
USGS_15803000,81000092,2.932471,17.66036207779594,,0.000175484467
USGS_15820000,81001005,2.3994637,17.445497921534947,,0.000245506233
