,COMID,slope,ID,glow_lat,glow_lon,stationid,gage_lat,gage_lon,distance,COMID-mean,q50
167,73000420,0.00020555512,R73000420XS1424710,45.2354656593031,-68.65129898957466,USGS_01034500,45.236175,-68.651383,9490717.090692298,165.65389053033823,268.90115
168,73000430,0.000986694427,R73000430XS1425011,45.13169204928016,-67.32002538225078,GRDC_4231100,45.1354,-67.3187,9362331.137590531,81.21163748864969,58.95225
169,73000430,0.000986694427,R73000430XS1425012,45.13250000058986,-67.32185623228324,GRDC_4231100,45.1354,-67.3187,9362331.137590531,81.21163748864969,58.95225
170,73000457,0.00088187035,R73000457XS1425297,45.25818221459246,-68.86151554607838,USGS_01034000,45.260611,-68.86861400000001,9512010.119576467,43.64524149486704,47.196415
171,73000457,0.00088187035,R73000457XS1425298,45.25833333386386,-68.86233342765266,USGS_01034000,45.260611,-68.86861400000001,9512010.119576467,43.64524149486704,47.196415
172,73000457,0.00088187035,R73000457XS1425299,45.25877300989973,-68.86293967346481,USGS_01034000,45.260611,-68.86861400000001,9512010.119576467,43.64524149486704,47.196415
173,73000457,0.00088187035,R73000457XS1425300,45.25916666735744,-68.86357968201112,USGS_01034000,45.260611,-68.86861400000001,9512010.119576467,43.64524149486704,47.196415
174,73000457,0.00088187035,R73000457XS1425301,45.25936381981594,-68.86436381756829,USGS_01034000,45.260611,-68.86861400000001,9512010.119576467,43.64524149486704,47.196415
175,73000457,0.00088187035,R73000457XS1425302,45.259899597094375,-68.86489959577567,USGS_01034000,45.260611,-68.86861400000001,9512010.119576467,43.64524149486704,47.196415
176,73000811,0.001041005382,R73000811XS1430300,44.82507739248846,-68.6958333335418,GRDC_4147011,44.8271,-68.6979,9456909.579289025,162.56349504738975,320.34354
177,73000837,0.000653822719,R73000837XS1430823,44.712316058940736,-69.41601727774525,USGS_01049000,44.71677800000002,-69.41381899999999,9511599.689268244,159.6642896406304,21.737871
178,73000837,0.000653822719,R73000837XS1430824,44.71400003744576,-69.4158333337184,USGS_01049000,44.71677800000002,-69.41381899999999,9511599.689268244,159.6642896406304,21.737871
179,73000848,0.002189847279,R73000848XS1431036,44.77453125620782,-69.88630208190328,USGS_01047150,44.778889,-69.886944,9559784.305290353,94.27989567665064,127.07475
180,73000848,0.002189847279,R73000848XS1431037,44.7761534284026,-69.88583333389211,USGS_01047150,44.778889,-69.886944,9559784.305290353,94.27989567665064,127.07475
181,73000858,0.001335350679,R73000858XS1431210,45.04856600086286,-69.88166666714177,USGS_01046500,45.05205,-69.885506,9584398.275728049,132.28711097272824,103.72731
182,73000858,0.001335350679,R73000858XS1431211,45.050087603883824,-69.88258760271529,USGS_01046500,45.05205,-69.885506,9584398.275728049,132.28711097272824,103.72731
183,73001297,0.000395619799,R73001297XS1435725,44.06873447646835,-70.20750000058315,USGS_01059000,44.072297,-70.208014,9525704.237071212,124.44439629261456,147.58578
184,73001323,0.00044950438,R73001323XS1436611,44.468506510665904,-69.68482682585271,USGS_01049265,44.472339,-69.683989,9513866.036554636,142.478482543014,221.3372
185,73001323,0.00044950438,R73001323XS1436612,44.47008173203422,-69.68416666687752,USGS_01049265,44.472339,-69.683989,9513866.036554636,142.478482543014,221.3372
186,73001767,0.000781683164,R73001755XS1442133,43.77187803050707,-74.2531219729266,USGS_01315000,43.756453,-74.267093,9873106.936387122,776.5699041083724,6.22136
187,73001767,0.000781683164,R73001755XS1442134,43.77045979574214,-74.25454020874359,USGS_01315000,43.756453,-74.267093,9873106.936387122,776.5699041083724,6.22136
188,73001767,0.000781683164,R73001755XS1442135,43.768883018762544,-74.25471634935326,USGS_01315000,43.756453,-74.267093,9873106.936387122,776.5699041083724,6.22136
189,73001757,0.000612982731,R73001757XS1442157,43.79817606593399,-71.0534906036142,USGS_01065000,43.795075,-71.059234,9579734.838703427,145.14819030434128,14.428842
190,73001757,0.000612982731,R73001757XS1442158,43.797260747366366,-71.05523925648544,USGS_01065000,43.795075,-71.059234,9579734.838703427,145.14819030434128,14.428842
191,73001985,0.000781341793,R73001985XS1445167,43.12115311283687,-72.43281977672277,USGS_01154500,43.126189,-72.436755,9649564.036180785,93.62194917136728,225.1059
192,73001985,0.000781341793,R73001985XS1445168,43.12136373447096,-72.4330303984169,USGS_01154500,43.126189,-72.436755,9649564.036180785,93.62194917136728,225.1059
193,73001985,0.000781341793,R73001985XS1445169,43.121574356024674,-72.43324102153301,USGS_01154500,43.126189,-72.436755,9649564.036180785,93.62194917136728,225.1059
194,73001985,0.000781341793,R73001985XS1445170,43.121784978664,-72.43345164389814,USGS_01154500,43.126189,-72.436755,9649564.036180785,93.62194917136728,225.1059
195,73001985,0.000781341793,R73001985XS1445171,43.12199560213267,-72.43366226598985,USGS_01154500,43.126189,-72.436755,9649564.036180785,93.62194917136728,225.1059
196,73001985,0.000781341793,R73001985XS1445172,43.122206225521005,-72.43387288950356,USGS_01154500,43.126189,-72.436755,9649564.036180785,93.62194917136728,225.1059
197,73001985,0.000781341793,R73001985XS1445173,43.12241684882891,-72.43408351443928,USGS_01154500,43.126189,-72.436755,9649564.036180785,93.62194917136728,225.1059
198,73001985,0.000781341793,R73001985XS1445174,43.12262747331274,-72.43429413845574,USGS_01154500,43.126189,-72.436755,9649564.036180785,93.62194917136728,225.1059
199,73001985,0.000781341793,R73001985XS1445175,43.12283809853568,-72.43450476236696,USGS_01154500,43.126189,-72.436755,9649564.036180785,93.62194917136728,225.1059
200,73001985,0.000781341793,R73001985XS1445176,43.123048723678174,-72.43471538770024,USGS_01154500,43.126189,-72.436755,9649564.036180785,93.62194917136728,225.1059
201,73001985,0.000781341793,R73001985XS1445177,43.12325934874027,-72.43492601445561,USGS_01154500,43.126189,-72.436755,9649564.036180785,93.62194917136728,225.1059
202,73001985,0.000781341793,R73001985XS1445178,43.12346997506863,-72.43513664012322,USGS_01154500,43.126189,-72.436755,9649564.036180785,93.62194917136728,225.1059
203,73002008,0.003089224513,R73002008XS1445756,43.26577048035484,-73.5916038128562,USGS_01327750,43.269517,-73.595949,9769478.717561709,134.89299215909838,127.38058
204,73002440,0.006859350353138,R73002440XS1449612,42.57833333411578,-72.5704958203154,GRDC_4147461,42.5813,-72.5771,9617525.66816066,129.56310165226188,354.9967
205,73002440,0.006859350353138,R73002440XS1449612,42.57833333411578,-72.5704958203154,USGS_01170500,42.578697,-72.574533,9617525.671729364,129.56310165226188,354.9967
206,73002440,0.006859350353138,R73002440XS1449613,42.57903713247179,-72.57237046429096,GRDC_4147461,42.5813,-72.5771,9617525.66816066,129.56310165226188,354.9967
207,73002440,0.006859350353138,R73002440XS1449613,42.57903713247179,-72.57237046429096,USGS_01170500,42.578697,-72.574533,9617525.671729364,129.56310165226188,354.9967
208,73002462,0.000392763545,R73002462XS1450180,42.7459836222021,-73.6875000002959,USGS_01358000,42.7523,-73.68900699999998,9735866.73149195,226.0611444759205,367.6737
209,73002462,0.000392763545,R73002462XS1450181,42.74773061678714,-73.68750000040059,USGS_01358000,42.7523,-73.68900699999998,9735866.73149195,226.0611444759205,367.6737
210,73002464,0.0,R73002464XS1450228,42.82703587698086,-73.66333333382777,USGS_01335754,42.829244,-73.666229,9740264.44968827,290.6985776804309,211.73688
211,73002464,0.0,R73002464XS1450229,42.8272979241252,-73.66333333370137,USGS_01335754,42.829244,-73.666229,9740264.44968827,290.6985776804309,211.73688
212,73002464,0.0,R73002464XS1450230,42.8275599713276,-73.66333333346714,USGS_01335754,42.829244,-73.666229,9740264.44968827,290.6985776804309,211.73688
213,73002464,0.0,R73002464XS1450231,42.827822018588094,-73.6633333338084,USGS_01335754,42.829244,-73.666229,9740264.44968827,290.6985776804309,211.73688
214,73002464,0.0,R73002464XS1450232,42.82808406590664,-73.66333333375343,USGS_01335754,42.829244,-73.666229,9740264.44968827,290.6985776804309,211.73688
215,73002464,0.0,R73002464XS1450233,42.828343625838166,-73.66334362569499,USGS_01335754,42.829244,-73.666229,9740264.44968827,290.6985776804309,211.73688
216,73002464,0.0,R73002464XS1450234,42.82855466919416,-73.6635546669033,USGS_01335754,42.829244,-73.666229,9740264.44968827,290.6985776804309,211.73688
217,73002464,0.0,R73002464XS1450235,42.828765712452686,-73.66376570952067,USGS_01335754,42.829244,-73.666229,9740264.44968827,290.6985776804309,211.73688
218,73002467,0.000109677036,R73002467XS1450310,42.938333333687325,-73.64927126725883,USGS_01331095,42.935632,-73.65178399999998,9747737.186024977,151.84215367272563,173.09117
219,73002467,0.000109677036,R73002467XS1450311,42.93848240579449,-73.64568426351104,USGS_01331095,42.935632,-73.65178399999998,9747737.186024977,151.84215367272563,173.09117
220,73002473,0.000553955557,R73002473XS1450642,42.64500000042861,-71.2923710042923,GRDC_4147380,42.6479,-71.2979,9503857.217463683,133.08375158424133,204.30048
221,73002473,0.000553955557,R73002473XS1450643,42.644891798085474,-71.29405846345868,GRDC_4147380,42.6479,-71.2979,9503857.217463683,133.08375158424133,204.30048
222,73002489,0.00095923284,R73002489XS1450985,42.94350503751709,-71.46000000036332,USGS_01092000,42.948141,-71.4634,9544384.877001818,93.91673849721182,133.28143
223,73002489,0.00095923284,R73002489XS1450986,42.945193091855614,-71.46019308979139,USGS_01092000,42.948141,-71.4634,9544384.877001818,93.91673849721182,133.28143
224,73002979,0.000330787378,R73002979XS1456172,42.09831610070108,-76.26335056631234,USGS_01513831,42.097296,-76.266322,9927809.530181238,156.09548872407493,190.6137
225,73002979,0.000330787378,R73002979XS1456173,42.09972730032858,-76.26193937010697,USGS_01513831,42.097296,-76.266322,9927809.530181238,156.09548872407493,190.6137
226,73002979,0.000330787378,R73002979XS1456174,42.1006407593848,-76.26019257699045,USGS_01513831,42.097296,-76.266322,9927809.530181238,156.09548872407493,190.6137
227,73003672,0.000492958329461,R73003672XS1461658,41.98302899297674,-72.60447101116273,GRDC_4147460,41.9896,-72.6062,9572727.48463562,254.49189630858044,452.34937
228,73003672,0.000492958329461,R73003672XS1461659,41.9845887287606,-72.60374460903597,GRDC_4147460,41.9896,-72.6062,9572727.48463562,254.49189630858044,452.34937
229,73003672,0.000492958329461,R73003672XS1461660,41.986226510155134,-72.60333333385982,GRDC_4147460,41.9896,-72.6062,9572727.48463562,254.49189630858044,452.34937
230,73003687,0.000564693037,R73003687XS1461965,41.6026761038295,-76.04833333362782,USGS_01533400,41.607298,-76.050203,9869246.437161615,181.2387335201978,321.4681
231,73003687,0.000564693037,R73003687XS1461966,41.60430929219973,-76.04833333358395,USGS_01533400,41.607298,-76.050203,9869246.437161615,181.2387335201978,321.4681
232,73003707,0.000389461838,R73003707XS1462450,41.758604200132936,-76.43610419759439,USGS_01531500,41.76535300000001,-76.440774,9918237.699619832,132.37281440684131,284.2899
233,73003707,0.000389461838,R73003707XS1462451,41.76001636204292,-76.43750000003325,USGS_01531500,41.76535300000001,-76.440774,9918237.699619832,132.37281440684131,284.2899
234,73003707,0.000389461838,R73003707XS1462452,41.76158827459414,-76.43825494027459,USGS_01531500,41.76535300000001,-76.440774,9918237.699619832,132.37281440684131,284.2899
235,73003725,0.000856839042,R73003725XS1462684,41.98706209548791,-76.49877124209183,USGS_01515000,41.984796,-76.50105400000002,9941507.798327131,124.19685237810825,211.88077
236,73003725,0.000856839042,R73003725XS1462685,41.987500000698574,-76.49694036823125,USGS_01515000,41.984796,-76.50105400000002,9941507.798327131,124.19685237810825,211.88077
237,73003725,0.000856839042,R73003725XS1462686,41.98810888149733,-76.49522445518768,USGS_01515000,41.984796,-76.50105400000002,9941507.798327131,124.19685237810825,211.88077
238,73004425,0.000587844296,R73004425XS1470746,41.3110268850996,-74.79230645129226,USGS_01438500,41.309167,-74.795278,9727269.569539735,100.44912897007876,199.54802
239,73004425,0.000587844296,R73004425XS1470747,41.312616454140176,-74.79166666689454,USGS_01438500,41.309167,-74.795278,9727269.569539735,100.44912897007876,199.54802
240,73004425,0.000587844296,R73004425XS1470748,41.314159099136894,-74.79249243236943,USGS_01438500,41.309167,-74.795278,9727269.569539735,100.44912897007876,199.54802
241,73004430,0.000502729497,R73004430XS1470895,41.25536107715,-75.87797226033364,USGS_01536500,41.250915,-75.880752,9826671.49063278,159.69558345194878,390.7357
242,73004430,0.000502729497,R73004430XS1470896,41.25676333207263,-75.87657000299394,USGS_01536500,41.250915,-75.880752,9826671.49063278,159.69558345194878,390.7357
243,73004431,0.001094482554,R73004431XS1470903,41.36776266021097,-74.69192932445586,USGS_01434000,41.370649,-74.697385,9721833.872094112,95.66045129033677,171.13243
244,73004431,0.001094482554,R73004431XS1470904,41.36916089168804,-74.69332755827756,USGS_01434000,41.370649,-74.697385,9721833.872094112,95.66045129033677,171.13243
245,73004445,0.001274092365,R73004445XS1471353,41.50318159668227,-74.98318159499829,USGS_01428500,41.508978000000006,-74.985723,9760124.495212158,73.11489261835725,106.24739
246,73004445,0.001274092365,R73004445XS1471354,41.50489582633992,-74.98333333353844,USGS_01428500,41.508978000000006,-74.985723,9760124.495212158,73.11489261835725,106.24739
247,73004445,0.001274092365,R73004445XS1471355,41.50643895935348,-74.98416666703909,USGS_01428500,41.508978000000006,-74.985723,9760124.495212158,73.11489261835725,106.24739
248,73004459,0.000999840192,R73004459XS1471691,41.23886259619062,-76.99447074100398,USGS_01551500,41.23619,-76.996634,9932497.86448772,231.1134628000719,244.91231
249,73004459,0.000999840192,R73004459XS1471692,41.23833333392846,-76.99645616372575,USGS_01551500,41.23619,-76.996634,9932497.86448772,231.1134628000719,244.91231
250,73004474,0.005864333637,R73004474XS1472000,41.382573430422525,-73.1690932376525,USGS_01205500,41.383985,-73.167612,9578633.155454298,316.8753532754829,91.14451
251,73004474,0.005864333637,R73004474XS1472001,41.38250000014132,-73.16996178246971,USGS_01205500,41.383985,-73.167612,9578633.155454298,316.8753532754829,91.14451
252,73004474,0.005864333637,R73004474XS1472002,41.38252744730702,-73.17086078028765,USGS_01205500,41.383985,-73.167612,9578633.155454298,316.8753532754829,91.14451
253,73004474,0.005864333637,R73004474XS1472003,41.3830792349526,-73.17141256593884,USGS_01205500,41.383985,-73.167612,9578633.155454298,316.8753532754829,91.14451
254,73004474,0.005864333637,R73004474XS1472004,41.383333334112095,-73.1721614904071,USGS_01205500,41.383985,-73.167612,9578633.155454298,316.8753532754829,91.14451
255,73004474,0.005864333637,R73004474XS1472005,41.38368147566541,-73.17284813963832,USGS_01205500,41.383985,-73.167612,9578633.155454298,316.8753532754829,91.14451
256,73004503,0.000816722236,R73004503XS1472618,41.325741565191606,-77.74592510309554,USGS_01545500,41.324511,-77.75054200000002,10011185.841370407,106.03212494341574,131.76825
257,73004503,0.000816722236,R73004503XS1472619,41.32500000069736,-77.74777732253669,USGS_01545500,41.324511,-77.75054200000002,10011185.841370407,106.03212494341574,131.76825
258,73004503,0.000816722236,R73004503XS1472620,41.324166667450825,-77.74956886115116,USGS_01545500,41.324511,-77.75054200000002,10011185.841370407,106.03212494341574,131.76825
259,73005084,0.000674865033,R73005084XS1479357,40.856331953608255,-76.80450138370674,USGS_01554000,40.854252,-76.805522,9885911.514033506,632.6284051125451,788.52875
260,73005084,0.000674865033,R73005084XS1479358,40.85736603113572,-76.80416666689484,USGS_01554000,40.854252,-76.805522,9885911.514033506,632.6284051125451,788.52875
261,73005084,0.000674865033,R73005084XS1479359,40.85828502608594,-76.80338164148547,USGS_01554000,40.854252,-76.805522,9885911.514033506,632.6284051125451,788.52875
262,73005089,0.001405673562,R73005089XS1479579,40.82298450868142,-75.08451549543683,USGS_01446500,40.826389,-75.0825,9718310.606587255,113.7880438044354,274.62567
263,73005089,0.001405673562,R73005089XS1479580,40.82454939965802,-75.08378393787787,USGS_01446500,40.826389,-75.0825,9718310.606587255,113.7880438044354,274.62567
264,73005090,4.6814377e-05,R73005090XS1479590,40.95467035789196,-76.61633702186793,USGS_01540500,40.958142,-76.61912199999998,9874703.230457565,296.80843739385176,463.84073
265,73005090,4.6814377e-05,R73005090XS1479591,40.95326773275355,-76.61493439860409,USGS_01540500,40.958142,-76.61912199999998,9874703.230457565,296.80843739385176,463.84073
266,73005112,0.00026816339,R73005112XS1480202,40.962225849201374,-76.87639251337669,USGS_01553500,40.967585,-76.876354,9900511.919535724,261.72886019071484,301.5119
267,73005112,0.00026816339,R73005112XS1480203,40.96372551230078,-76.8770588428222,USGS_01553500,40.967585,-76.876354,9900511.919535724,261.72886019071484,301.5119
268,73005084,0.000674865033,R73005228XS1481551,40.852500000677736,-76.79223919415895,USGS_01554000,40.854252,-76.805522,9885911.514033506,632.6284051125451,788.52875
269,73005084,0.000674865033,R73005228XS1481552,40.85250000027328,-76.78992008507844,USGS_01554000,40.854252,-76.805522,9885911.514033506,632.6284051125451,788.52875
